seed,lambda,SSIM,H1,S1,V1,H2,S2,V2,H3,S3,V3,H4,S4,V4,H5,S5,V5,Monochromatic,Analogous,Complementary,Triadic,Split Complementary,Double Complementary,Color,Variable,Feature,Space,Method,Subfolder
9243,3.0,40443.582,33,7,96,30,10,86,0.0,0.0,0.0,37.0,4.0,71.0,48.0,3.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,4.0,41368.145,36,8,100,30,11,92,0.0,0.0,0.0,30.0,3.0,57.0,42.0,5.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,5.0,41396.812,35,9,100,31,13,89,0.0,0.0,0.0,40.0,7.0,16.0,45.0,5.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,6.0,40325.29,37,9,96,34,14,89,0.0,0.0,0.0,0.0,0.0,100.0,42.0,5.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,7.0,38154.33,38,11,93,36,15,85,0.0,0.0,100.0,43.0,6.0,49.0,48.0,5.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,8.0,35881.496,42,15,85,44,8,91,39.0,21.0,79.0,40.0,6.0,100.0,42.0,6.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,9.0,33496.29,46,21,87,53,13,78,43.0,26.0,79.0,46.0,8.0,87.0,48.0,6.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,10.0,20576.957,50,23,84,54,16,77,46.0,24.0,95.0,55.0,5.0,87.0,47.0,30.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,11.0,21184.674,55,27,82,60,19,75,51.0,28.0,92.0,57.0,10.0,77.0,51.0,35.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,12.0,24159.227,58,33,78,65,24,76,54.0,32.0,89.0,68.0,16.0,72.0,54.0,41.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,13.0,25188.402,61,39,76,69,32,72,58.0,37.0,87.0,75.0,20.0,70.0,56.0,48.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,14.0,23793.63,61,46,77,67,38,76,62.0,42.0,89.0,71.0,34.0,69.0,58.0,53.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
9243,15.0,24763.297,63,54,77,68,45,77,59.0,51.0,86.0,72.0,43.0,70.0,80.0,32.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,0.0,21932.6,37,7,78,0,0,0,36.0,8.0,69.0,37.0,8.0,60.0,37.0,10.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,1.0,22465.12,35,8,80,0,0,0,35.0,9.0,71.0,36.0,10.0,62.0,37.0,10.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,2.0,23578.316,34,7,84,0,0,0,38.0,12.0,54.0,34.0,8.0,74.0,36.0,9.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,3.0,25306.121,33,5,87,0,0,0,37.0,7.0,78.0,36.0,8.0,70.0,34.0,10.0,61.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,4.0,25688.674,40,5,86,0,0,0,40.0,6.0,76.0,43.0,5.0,60.0,60.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,5.0,24263.414,41,8,82,0,0,0,38.0,9.0,73.0,42.0,6.0,92.0,40.0,8.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,6.0,24033.145,42,12,76,0,0,0,46.0,10.0,89.0,41.0,15.0,67.0,60.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,7.0,20911.484,45,18,67,44,14,75,44.0,23.0,59.0,0.0,0.0,0.0,42.0,9.0,84.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,8.0,17733.6,47,30,58,47,21,66,45.0,36.0,51.0,43.0,13.0,73.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,9.0,17654.844,49,43,58,49,31,58,48.0,52.0,50.0,47.0,18.0,71.0,54.0,22.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,10.0,16625.816,48,66,56,49,51,56,54.0,33.0,51.0,47.0,82.0,49.0,48.0,55.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,11.0,10143.21,47,100,50,48,86,57,50.0,76.0,51.0,52.0,58.0,50.0,51.0,45.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,12.0,10017.357,44,100,46,45,100,53,50.0,100.0,45.0,40.0,100.0,40.0,55.0,74.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,13.0,13729.289,41,100,51,47,100,46,38.0,100.0,44.0,52.0,100.0,38.0,42.0,100.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,14.0,20481.092,42,100,56,37,100,54,48.0,100.0,52.0,40.0,100.0,65.0,34.0,100.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
5243,15.0,21424.242,42,100,62,36,100,67,43.0,100.0,71.0,47.0,100.0,64.0,40.0,100.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,0.0,13812.316,0,0,0,100,10,24,42.0,34.0,41.0,37.0,60.0,47.0,47.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,1.0,14322.363,0,0,0,45,25,38,39.0,41.0,52.0,36.0,58.0,65.0,30.0,19.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,2.0,14934.551,40,49,76,0,0,0,43.0,34.0,48.0,39.0,32.0,38.0,39.0,53.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,3.0,16974.756,42,43,83,0,0,0,44.0,42.0,54.0,43.0,42.0,68.0,44.0,31.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,4.0,17630.725,44,34,88,0,0,0,46.0,41.0,53.0,44.0,38.0,78.0,43.0,41.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,5.0,18681.182,45,22,90,46,34,69,47.0,30.0,89.0,0.0,0.0,0.0,50.0,26.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,6.0,20991.494,52,14,91,54,20,76,49.0,25.0,91.0,0.0,0.0,0.0,42.0,33.0,76.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,7.0,22048.07,49,7,92,51,10,82,0.0,0.0,0.0,51.0,15.0,90.0,49.0,12.0,74.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,8.0,22198.564,38,3,91,34,7,83,0.0,0.0,0.0,60.0,6.0,100.0,43.0,6.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,9.0,22184.227,48,2,90,37,6,83,0.0,0.0,0.0,60.0,6.0,100.0,45.0,3.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,10.0,21932.715,48,2,89,40,6,82,60.0,2.0,47.0,22.0,3.0,100.0,60.0,2.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,11.0,16808.707,60,2,86,47,5,78,180.0,0.0,95.0,36.0,11.0,71.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,12.0,14744.475,51,3,82,240,0,90,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,13.0,13567.4795,52,4,75,180,2,82,42.0,8.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,14.0,12075.354,53,5,69,80,2,78,46.0,8.0,61.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
949,15.0,12162.654,51,8,61,39,8,71,165.0,2.0,76.0,47.0,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,0.0,7645.079,0,0,0,0,0,100,60.0,1.0,91.0,60.0,1.0,45.0,60.0,1.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,1.0,7540.105,0,0,0,0,0,100,60.0,0.0,89.0,60.0,1.0,39.0,60.0,1.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,2.0,7058.9595,0,0,0,0,0,100,60.0,1.0,61.0,60.0,0.0,85.0,60.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,3.0,6851.916,0,0,0,0,0,100,60.0,1.0,53.0,30.0,3.0,29.0,60.0,3.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,4.0,6920.375,0,0,0,0,0,100,30.0,2.0,48.0,60.0,0.0,84.0,0.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,5.0,7015.0347,0,0,0,0,0,100,60.0,2.0,17.0,60.0,1.0,75.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,6.0,6868.404,0,0,0,60,1,97,204.0,3.0,60.0,30.0,4.0,20.0,195.0,4.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,7.0,6379.363,0,0,0,40,1,91,60.0,1.0,63.0,30.0,3.0,29.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,8.0,5696.6387,0,0,0,40,1,80,195.0,2.0,90.0,40.0,2.0,71.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,9.0,4895.5786,0,0,0,0,21,11,30.0,3.0,61.0,40.0,2.0,69.0,195.0,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,10.0,4237.018,355,34,14,0,0,0,15.0,17.0,18.0,30.0,3.0,50.0,86.0,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,11.0,3793.3457,0,38,20,109,35,12,0.0,0.0,0.0,60.0,13.0,24.0,9.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,12.0,3509.7627,0,37,29,103,18,15,87.0,16.0,27.0,220.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,13.0,3219.2268,2,42,38,81,17,33,0.0,0.0,0.0,124.0,25.0,23.0,213.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,14.0,3863.645,8,34,54,0,0,0,60.0,10.0,62.0,111.0,14.0,36.0,210.0,16.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
7174,15.0,4942.4214,6,34,65,0,0,0,66.0,10.0,77.0,123.0,20.0,36.0,210.0,26.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,Red,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,0.0,19471.55,0,0,53,0,0,0,0.0,0.0,44.0,0.0,0.0,61.0,0.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,1.0,20660.809,0,0,58,0,0,0,0.0,0.0,50.0,0.0,0.0,11.0,0.0,0.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,2.0,20196.174,0,0,61,0,0,0,0.0,0.0,53.0,0.0,0.0,11.0,0.0,0.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,3.0,19644.457,0,0,65,0,0,0,0.0,0.0,56.0,0.0,0.0,10.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,4.0,19484.154,0,0,69,0,0,0,0.0,0.0,60.0,0.0,0.0,50.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,5.0,18711.598,0,0,69,0,0,0,0.0,0.0,60.0,0.0,0.0,51.0,0.0,0.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,6.0,19768.387,0,0,69,0,0,0,0.0,0.0,60.0,0.0,0.0,51.0,0.0,0.0,77.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,7.0,19670.994,0,0,67,0,0,0,0.0,0.0,57.0,0.0,0.0,76.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,8.0,21213.018,0,0,69,0,0,0,0.0,0.0,60.0,0.0,0.0,77.0,0.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,9.0,21625.623,0,0,69,0,0,0,0.0,0.0,59.0,0.0,0.0,78.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,10.0,22400.168,0,0,69,0,0,0,180.0,0.0,79.0,0.0,0.0,60.0,0.0,0.0,51.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,11.0,23080.527,0,0,73,0,0,65,0.0,0.0,0.0,180.0,0.0,83.0,0.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,12.0,24487.924,0,0,76,0,0,67,0.0,0.0,0.0,120.0,0.0,86.0,0.0,1.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,13.0,25835.92,60,0,81,60,1,72,0.0,0.0,0.0,180.0,0.0,90.0,60.0,1.0,63.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,14.0,27623.232,60,0,84,180,1,93,0.0,0.0,0.0,0.0,0.0,75.0,60.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
2130,15.0,29423.348,0,0,100,60,1,91,0.0,0.0,0.0,60.0,0.0,81.0,60.0,1.0,72.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,0.0,26356.209,0,0,71,0,0,0,0.0,0.0,62.0,0.0,0.0,54.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,1.0,26810.148,0,0,74,0,0,0,0.0,0.0,65.0,0.0,0.0,44.0,0.0,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,2.0,27612.793,0,0,77,0,0,0,0.0,0.0,68.0,0.0,0.0,54.0,0.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,3.0,28686.879,0,0,80,0,0,0,0.0,0.0,71.0,0.0,0.0,50.0,0.0,0.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,4.0,30187.598,60,0,84,0,0,0,0.0,0.0,75.0,0.0,0.0,41.0,0.0,0.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,5.0,32471.139,60,0,89,0,0,0,0.0,0.0,80.0,0.0,0.0,70.0,0.0,0.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,6.0,33565.254,60,0,90,0,0,0,60.0,0.0,81.0,60.0,1.0,72.0,0.0,0.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,7.0,31497.822,30,7,82,0,0,0,30.0,4.0,89.0,32.0,8.0,73.0,40.0,3.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,8.0,27498.727,35,14,67,34,11,75,0.0,0.0,0.0,30.0,7.0,83.0,36.0,21.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,Brown,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,9.0,24430.379,38,26,58,36,17,64,0.0,0.0,0.0,34.0,12.0,71.0,35.0,8.0,80.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,10.0,24446.13,38,38,60,38,31,68,38.0,28.0,54.0,0.0,0.0,0.0,37.0,19.0,62.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,11.0,25823.652,39,50,62,39,44,71,39.0,45.0,55.0,38.0,38.0,82.0,39.0,37.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,12.0,25713.803,40,58,72,39,48,68,39.0,50.0,81.0,40.0,69.0,61.0,40.0,54.0,59.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,13.0,26629.729,40,58,91,40,56,75,40.0,67.0,80.0,41.0,59.0,62.0,41.0,77.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,14.0,31522.102,45,56,100,40,58,89,60.0,42.0,100.0,41.0,60.0,75.0,43.0,65.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
8358,15.0,35545.64,60,34,100,60,41,100,47.0,53.0,100.0,60.0,48.0,100.0,60.0,27.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,Yellow,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,0.0,21723.086,188,38,30,0,0,0,60.0,14.0,100.0,207.0,42.0,31.0,157.0,35.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyan,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,1.0,20804.404,193,35,36,0,0,0,164.0,29.0,36.0,60.0,10.0,100.0,113.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyan,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,2.0,20034.512,175,21,41,0,0,0,150.0,24.0,46.0,60.0,7.0,100.0,87.0,13.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyan,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,3.0,19643.121,145,17,51,0,0,0,180.0,18.0,47.0,136.0,14.0,62.0,87.0,12.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,Green,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,4.0,19557.883,105,16,60,145,16,55,0.0,0.0,0.0,91.0,13.0,72.0,125.0,11.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,Green,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,5.0,19462.084,95,21,63,105,15,72,133.0,15.0,64.0,120.0,23.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Green,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,6.0,19300.04,109,18,73,98,21,62,126.0,11.0,73.0,117.0,10.0,88.0,97.0,20.0,81.0,0.0,1.0,0.0,0.0,0.0,0.0,Green,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,7.0,19684.598,131,17,66,99,16,75,123.0,8.0,88.0,127.0,17.0,57.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,Green,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,8.0,20759.498,125,13,66,0,0,100,97.0,24.0,75.0,122.0,15.0,78.0,152.0,23.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,Green,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,9.0,21570.29,0,0,100,143,17,68,127.0,8.0,74.0,139.0,6.0,100.0,147.0,29.0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,10.0,22060.107,0,0,100,111,22,59,146.0,17.0,63.0,148.0,33.0,49.0,89.0,15.0,72.0,0.0,1.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,11.0,22244.842,0,0,100,154,38,52,224.0,7.0,100.0,180.0,9.0,100.0,157.0,26.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,12.0,22134.344,0,0,100,211,9,100,156.0,44.0,44.0,0.0,1.0,91.0,180.0,9.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
1748,13.0,21720.785,213,4,94,0,0,100,120.0,4.0,86.0,146.0,44.0,43.0,165.0,15.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,BW,V1,cont,w,InterfaceGAN_LR_0.1_8_V1_True,interfaceGAN/value/
